ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim,nY1Crim,Training_Sample,pyv
14959,1,1,30,15,0,5,999,2,2,Drug,12,3,5,0,0,4,2,0,1,2,2,0,0,2,1,0,1,0,0,0,0,0,FALSE,TRUE,1,0.298258265
14960,1,1,30,18,0,5,9,3,1,Violent/Sex,36,4,3,0,0,1,3,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
14961,1,0,30,17,0,7,4,2,1,Drug,36,2,4,0,2,3,2,0,0,2,2,0,1,2,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
14962,0,1,30,11,999,8,1,2,1,Violent/Non-Sex,48,7,4,3,0,1,2,1,0,1,3,1,1,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
14963,1,1,40,3,0,9,9,3,3,Property,48,8,4,1,2,4,2,0,1,3,2,0,1,2,1,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
14965,1,1,25,6,1,10,9,1,3,Violent/Non-Sex,36,8,0,1,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,FALSE,TRUE,1,0.298258265
14966,1,0,50,11,0,4,1,3,3,Property,24,10,6,2,4,3,2,0,0,3,4,1,1,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
14968,1,1,25,9,0,7,1,3,3,Property,12,9,6,1,5,3,2,0,0,1,2,0,3,1,0,0,0,0,1,0,0,1,TRUE,FALSE,1,0.701741735
14972,1,0,25,4,0,6,9,2,0,Violent/Sex,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
14974,1,0,25,20,0,9,9,2,3,999,12,8,1,1,1,3,4,0,0,1,2,0,2,2,1,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
14975,0,0,25,8,999,8,4,1,0,999,24,4,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
14976,0,0,35,16,999,5,1,2,3,Property,24,3,1,1,1,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,FALSE,TRUE,1,0.298258265
14977,1,0,30,24,0,7,4,3,3,Property,24,5,6,0,1,1,5,0,0,1,3,0,0,1,0,0,0,0,1,1,1,0,TRUE,FALSE,1,0.701741735
14978,1,1,25,9,0,8,4,2,0,Property,12,8,3,0,3,1,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,TRUE,FALSE,1,0.701741735
14979,1,1,35,4,1,6,4,2,3,999,24,10,3,3,0,5,3,1,1,2,1,1,0,2,1,0,0,0,1,1,1,0,FALSE,TRUE,1,0.298258265
14980,1,0,25,6,0,7,4,2,3,Drug,12,4,6,2,1,3,5,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,TRUE,FALSE,1,0.701741735
14981,1,0,25,24,0,8,4,3,2,Drug,24,2,1,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
14982,1,1,30,5,1,7,9,2,1,Violent/Non-Sex,48,2,3,2,1,0,1,0,1,2,2,1,1,0,1,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
14983,1,1,25,7,0,999,4,3,0,Violent/Non-Sex,24,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,1,0.701741735
14984,1,1,20,1,1,7,9,2,1,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
14985,1,1,50,21,0,2,1,2,3,Property,12,7,6,0,5,1,5,0,0,1,4,0,3,0,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
14989,1,1,30,15,0,5,1,3,0,Drug,12,7,1,2,0,2,3,0,1,3,3,0,0,2,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
14992,1,1,25,21,0,8,4,2,1,Drug,24,7,2,0,1,4,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
14994,1,0,25,7,1,9,9,2,0,999,36,4,1,0,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
14995,1,0,35,20,0,8,4,3,0,Drug,24,3,3,0,1,2,1,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
14996,1,1,25,6,0,7,1,2,0,Property,24,4,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
14998,1,1,25,22,0,10,9,3,1,Drug,24,6,3,0,1,5,3,0,0,3,3,0,1,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
14999,1,0,30,5,0,6,4,3,2,Drug,12,5,3,3,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15000,1,0,30,3,0,6,1,2,0,Property,24,5,6,0,5,1,5,0,0,1,3,0,3,0,0,0,0,0,1,0,1,0,TRUE,FALSE,1,0.701741735
15001,1,0,35,16,0,7,1,3,3,Property,12,8,2,0,2,1,5,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
15003,1,1,25,6,0,6,4,1,0,Drug,12,4,6,0,0,5,5,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,FALSE,TRUE,1,0.298258265
15004,1,1,20,21,1,10,9,2,0,Property,36,2,2,0,2,2,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15006,0,0,50,24,999,4,1,2,2,Drug,36,4,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15008,1,0,45,7,0,6,1,2,0,Property,24,7,4,1,2,4,4,0,1,3,2,1,1,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15010,1,1,40,3,1,7,1,2,3,Violent/Non-Sex,48,10,5,3,5,0,0,0,0,2,1,1,2,0,0,0,0,0,1,1,1,1,TRUE,FALSE,1,0.701741735
15013,1,0,40,21,0,4,1,1,3,Property,48,5,6,3,3,1,2,0,0,0,4,1,2,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15014,1,1,20,9,1,9,9,2,0,Violent/Non-Sex,24,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15015,1,1,25,4,1,10,9,3,2,999,24,5,5,0,0,3,5,0,0,2,3,0,0,2,0,0,0,0,1,1,1,0,TRUE,FALSE,1,0.701741735
15016,1,1,40,14,0,5,1,2,2,999,24,10,6,3,3,2,5,1,1,3,4,1,2,1,1,1,1,0,0,0,1,0,TRUE,FALSE,1,0.701741735
15018,1,1,25,6,0,8,4,2,0,Property,48,3,1,0,4,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,TRUE,FALSE,1,0.701741735
15019,1,1,30,17,0,7,4,3,0,999,36,6,5,0,0,4,5,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15020,1,1,30,12,1,9,9,2,2,Drug,24,7,2,0,1,3,3,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15021,1,0,35,7,0,7,4,3,0,Property,24,10,5,1,5,1,5,1,0,2,4,1,3,1,0,1,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
15022,1,1,25,7,0,10,1,3,0,Property,48,5,0,1,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15024,1,1,30,3,0,10,1,2,2,Property,36,7,5,1,4,4,2,0,0,2,4,0,3,2,0,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
15025,1,1,25,4,0,8,1,3,3,Violent/Non-Sex,24,7,3,2,4,0,4,1,0,2,1,1,2,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15026,1,0,40,24,1,7,4,2,1,Property,36,10,6,0,5,2,5,0,1,2,4,0,2,2,1,0,1,0,0,1,1,0,TRUE,FALSE,1,0.701741735
15029,1,1,30,6,0,10,9,3,1,Violent/Non-Sex,48,10,3,3,1,5,0,0,0,1,4,1,0,2,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15031,1,1,35,20,0,8,1,3,0,999,24,10,5,2,0,5,3,0,0,3,1,0,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15032,1,0,40,12,0,10,9,3,3,Violent/Non-Sex,48,10,6,3,5,0,5,1,0,3,2,1,3,0,0,0,0,1,0,0,0,1,FALSE,TRUE,1,0.298258265
15033,1,0,25,14,0,8,4,3,0,999,24,10,6,2,5,5,5,0,0,1,2,0,1,1,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
15034,1,1,35,2,0,8,4,3,1,Other,12,10,2,0,4,3,5,0,1,2,2,0,0,2,1,0,1,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15035,1,1,35,11,0,9,9,1,3,Violent/Non-Sex,48,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15036,1,1,35,25,1,5,1,2,0,Violent/Non-Sex,48,10,6,3,5,2,5,0,0,3,4,1,3,0,1,0,0,0,0,0,1,1,TRUE,FALSE,1,0.701741735
15037,1,0,35,25,0,8,4,3,3,Property,48,6,6,2,5,1,3,0,0,0,4,0,3,0,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15038,1,1,25,19,0,7,1,2,3,999,24,8,2,1,1,2,4,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15039,1,0,50,4,0,6,1,2,0,999,24,10,6,1,5,2,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15040,1,0,50,15,0,4,1,2,3,Violent/Non-Sex,24,10,6,3,5,5,5,0,1,3,4,1,3,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15042,1,1,25,19,0,7,4,3,3,Violent/Non-Sex,48,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15043,1,0,25,3,1,10,9,3,1,Property,48,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15044,1,1,30,22,0,6,1,2,3,Other,12,7,2,0,1,2,3,0,1,2,1,0,0,1,0,0,1,0,0,1,0,0,TRUE,FALSE,1,0.701741735
15048,0,0,25,21,999,9,9,2,0,Property,36,1,6,0,3,1,4,0,0,2,4,0,2,0,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15049,1,0,45,18,0,3,1,3,0,Property,48,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15050,1,0,30,18,1,7,4,3,2,Drug,36,6,6,1,0,5,2,0,0,1,2,1,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15051,1,0,30,14,0,6,9,2,2,Property,24,8,6,0,5,1,4,0,1,2,4,0,3,0,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15052,0,0,35,3,999,6,4,1,2,Drug,12,6,6,0,2,2,5,0,0,3,3,0,3,2,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
15055,1,0,50,3,0,4,9,2,0,Property,48,10,6,3,5,0,2,0,0,2,4,1,3,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15056,1,1,30,23,0,5,1,1,1,Violent/Non-Sex,24,4,6,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15060,1,1,20,19,0,6,4,3,3,Violent/Non-Sex,24,3,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15062,0,0,35,17,999,5,1,3,3,Violent/Non-Sex,48,4,2,2,2,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15063,1,0,30,11,0,5,1,2,1,Drug,24,7,5,2,3,1,5,1,1,3,3,0,0,0,1,1,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15064,1,1,40,4,0,6,1,3,3,Drug,48,10,6,3,5,5,2,1,1,3,2,1,3,2,0,0,0,0,1,1,0,1,FALSE,TRUE,1,0.298258265
15066,1,0,25,24,0,6,1,3,3,999,36,5,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15067,1,1,35,2,0,8,1,2,3,Violent/Non-Sex,36,10,2,2,1,3,5,0,1,3,2,1,0,2,1,0,1,1,0,0,1,1,FALSE,TRUE,1,0.298258265
15068,1,0,25,17,1,6,9,3,1,Violent/Non-Sex,48,2,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15069,1,0,25,10,1,7,4,2,1,Drug,12,6,6,0,4,3,5,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
15071,1,1,20,22,0,10,9,2,3,Drug,24,4,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,TRUE,FALSE,1,0.701741735
15072,1,1,25,15,0,9,9,2,0,Other,24,3,1,0,1,2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15074,1,0,25,24,0,6,9,2,0,Violent/Sex,48,2,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15075,1,0,30,24,0,7,4,2,1,Property,12,5,5,2,2,3,2,1,0,3,2,0,2,0,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15077,1,1,25,25,0,7,4,3,0,Property,48,4,6,1,3,2,2,0,0,0,4,0,2,0,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15078,1,1,25,19,0,7,4,2,0,999,12,4,1,0,0,3,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
15080,1,1,20,6,1,9,9,3,1,Violent/Non-Sex,48,5,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
15082,1,1,25,12,0,7,9,3,0,Violent/Non-Sex,48,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
15083,1,1,40,3,1,5,4,2,3,Property,24,10,6,3,5,5,4,1,0,3,4,1,2,1,1,0,0,1,0,1,0,0,FALSE,TRUE,1,0.298258265
15085,1,0,30,19,0,5,9,3,3,999,48,3,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
15088,1,1,25,11,1,10,9,2,0,Property,36,4,2,0,3,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
15089,1,1,25,5,0,6,4,3,3,Violent/Non-Sex,48,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15090,1,1,25,19,1,7,4,3,1,Violent/Non-Sex,48,3,2,1,1,1,2,0,0,2,2,1,1,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15091,1,1,25,20,1,9,9,2,1,Violent/Non-Sex,48,2,6,2,2,1,2,0,1,0,4,1,1,1,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15092,1,0,25,17,0,8,1,2,0,Property,24,7,6,2,5,1,0,1,0,0,3,0,2,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15093,1,1,20,7,0,7,9,3,0,Violent/Sex,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15094,1,1,30,8,0,6,9,1,0,Violent/Sex,48,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15095,1,1,30,6,0,10,9,3,1,Drug,24,4,5,0,0,3,2,1,1,1,2,0,0,1,0,0,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15096,1,1,35,10,1,10,9,3,3,999,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15098,1,0,50,4,0,9,1,1,0,Violent/Non-Sex,24,10,2,2,1,2,2,1,1,3,2,1,1,1,0,1,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15099,1,1,20,16,1,7,4,3,2,Property,24,3,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15101,1,1,50,15,0,5,999,3,0,999,24,10,3,0,1,3,5,0,0,3,4,0,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15102,1,1,40,20,0,9,1,2,2,Drug,36,4,6,1,0,4,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15105,0,0,30,4,999,7,4,3,2,Drug,36,3,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15106,1,0,50,18,0,5,9,1,2,Violent/Non-Sex,48,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
15107,1,1,30,14,1,5,1,3,1,Property,12,4,4,1,5,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
15108,1,0,45,12,0,4,1,1,0,Violent/Non-Sex,48,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15109,1,0,25,22,1,5,1,2,3,Property,24,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15111,1,1,25,1,0,6,4,1,0,999,36,4,5,0,1,2,3,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15112,1,1,45,3,1,7,4,3,1,Property,12,10,4,1,5,2,1,0,0,3,1,0,1,2,0,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
15113,1,1,30,8,0,5,1,2,3,Violent/Non-Sex,24,5,6,2,0,1,3,0,1,0,4,0,0,1,1,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15114,1,0,20,17,0,7,9,3,0,Violent/Sex,48,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15115,1,1,40,11,0,2,999,2,1,999,12,10,2,0,1,5,1,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15116,1,0,45,22,0,8,1,2,3,Property,36,10,6,1,5,0,4,0,0,3,4,1,3,0,1,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15119,1,1,40,8,0,7,4,2,2,999,36,6,6,0,0,5,3,0,0,3,2,0,0,2,0,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
15120,1,1,45,6,0,3,1,2,3,Property,12,9,6,0,5,0,3,0,0,3,4,0,3,0,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
15122,0,0,30,2,999,8,4,2,1,Property,12,10,6,1,5,1,5,1,0,1,3,1,3,0,1,1,0,0,1,1,0,0,FALSE,TRUE,1,0.298258265
15123,1,0,45,12,0,2,999,1,0,Violent/Non-Sex,12,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,TRUE,1,0.298258265
15124,1,0,50,17,0,10,9,2,0,Violent/Non-Sex,24,9,2,1,4,1,5,0,1,3,0,1,2,1,1,0,1,1,0,0,0,1,TRUE,FALSE,1,0.701741735
15125,1,1,25,15,0,6,9,2,0,Property,36,2,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
15126,0,1,30,2,999,6,1,1,3,Property,12,10,6,0,5,0,4,1,0,1,4,0,3,0,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
15127,1,1,45,8,0,7,1,3,2,Property,36,10,6,3,5,0,5,0,0,2,4,1,3,0,1,0,0,1,0,1,1,1,FALSE,TRUE,1,0.298258265
15129,1,1,40,18,0,6,1,3,0,Property,48,5,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,TRUE,FALSE,1,0.701741735
15133,1,1,30,23,0,10,9,2,0,Drug,24,9,2,1,3,2,4,0,1,3,1,0,0,2,1,0,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15134,1,1,50,24,0,3,1,1,1,Drug,24,10,6,0,3,5,5,0,0,2,4,0,0,2,0,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
15136,1,0,35,14,0,9,9,2,0,Other,24,10,6,1,5,0,5,0,0,2,4,1,2,0,1,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15137,1,1,20,18,1,7,4,3,3,999,24,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15138,1,1,25,18,1,7,1,3,3,Property,36,5,2,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,1,0.701741735
15140,1,1,40,7,0,6,4,1,0,Property,36,8,5,3,5,0,3,1,0,1,4,1,3,0,0,1,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15141,1,1,35,3,0,5,1,2,1,999,36,4,3,0,0,4,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15142,1,1,45,18,0,8,1,3,3,Property,24,9,6,1,3,3,5,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,1,0.298258265
15143,1,1,25,9,0,7,4,2,0,999,12,5,6,1,2,3,5,0,1,2,3,0,1,2,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
15144,1,1,35,3,0,7,4,2,1,Drug,48,5,6,0,0,5,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
15145,1,1,35,18,1,8,1,2,1,Property,24,7,4,0,5,0,4,0,0,2,4,0,3,1,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15147,0,0,45,25,999,8,1,2,2,Property,36,7,3,1,3,1,3,1,0,0,4,1,1,0,0,1,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15148,0,0,50,18,999,9,9,3,0,Drug,36,10,4,3,5,5,4,0,0,3,2,1,2,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15149,1,1,40,5,1,5,9,1,3,Violent/Non-Sex,48,8,1,3,3,1,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
15151,0,0,40,17,999,10,9,1,3,Property,36,9,4,0,5,2,5,0,0,0,2,0,2,0,1,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15153,1,1,50,3,0,2,9,2,3,Other,24,10,6,3,2,1,4,0,0,3,2,1,2,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15154,1,0,20,16,0,8,4,2,0,999,24,5,4,0,3,2,2,0,0,1,3,0,1,1,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15155,1,1,50,4,0,4,999,2,3,Property,12,10,6,3,4,5,5,1,0,3,3,1,1,2,0,1,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15156,1,0,30,24,0,5,9,1,0,Violent/Sex,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
15157,1,1,25,20,0,6,4,3,2,Property,12,3,5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
15158,1,1,20,7,1,7,4,3,0,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
15159,1,0,25,17,1,9,9,2,2,Other,24,6,3,0,1,2,4,0,1,0,3,0,0,1,0,0,1,0,0,1,1,1,FALSE,TRUE,1,0.298258265
15160,1,1,25,5,1,8,4,2,1,Property,48,6,5,3,2,4,1,0,1,0,2,1,0,1,0,0,1,0,0,1,1,1,TRUE,FALSE,1,0.701741735
15161,1,1,30,19,0,5,1,3,1,Violent/Non-Sex,24,3,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
15164,1,1,25,4,0,4,999,2,0,Other,12,2,6,0,5,1,3,0,1,1,3,0,3,0,0,0,1,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15165,1,1,45,4,0,3,9,3,3,Violent/Sex,36,7,6,2,5,1,5,0,0,2,4,1,3,0,1,0,0,0,1,1,0,1,FALSE,TRUE,1,0.298258265
15166,0,0,45,18,999,6,4,1,1,Property,36,5,4,0,5,1,2,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
15168,0,1,25,4,999,8,1,3,0,Violent/Non-Sex,48,3,4,1,2,1,1,0,0,1,2,1,1,0,0,1,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15169,1,1,50,19,0,5,1,1,0,Property,24,10,4,0,5,0,5,0,0,3,2,0,3,0,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15170,1,1,30,20,0,10,9,3,3,Property,36,2,5,0,3,1,1,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,FALSE,TRUE,1,0.298258265
15171,1,1,25,20,1,999,9,3,0,Property,36,3,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0,TRUE,FALSE,1,0.701741735
15173,1,0,50,25,0,2,1,3,0,Property,12,10,6,2,5,4,5,1,0,3,4,0,1,2,1,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
15174,1,1,50,5,0,4,1,2,1,Other,48,6,0,2,0,4,0,0,1,1,0,0,0,2,1,0,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
15176,1,1,25,14,0,6,4,2,3,Property,12,6,3,0,4,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
15177,1,0,35,12,0,4,1,2,0,Other,12,10,6,1,3,2,5,0,0,3,4,0,2,2,1,0,0,0,1,1,0,0,FALSE,TRUE,1,0.298258265
15178,1,1,20,15,0,9,9,3,0,Property,24,3,1,0,2,2,0,0,0,3,1,0,2,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
