ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim
11155,0,0,35,24,999,9,9,3,3,Property,24,9,6,0,5,3,3,0,0,2,3,0,1,1,1,0,0,0,0,1,1,0,0
11156,1,1,45,6,0,6,4,3,3,Property,24,10,6,3,5,0,5,1,1,3,4,1,3,0,1,0,0,0,1,1,1,0,1
11158,1,1,25,19,1,10,1,3,1,999,48,4,0,1,0,2,1,0,1,3,1,0,0,2,0,0,0,0,1,0,0,0,1
11159,1,0,20,4,0,8,4,3,0,Property,24,3,0,0,1,1,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0
11160,1,1,50,4,0,6,9,2,3,Violent/Non-Sex,48,10,6,3,5,0,4,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0
11164,1,0,25,19,0,7,1,2,0,999,36,8,1,0,5,0,4,0,1,1,3,0,2,1,0,0,0,1,1,1,1,0,1
11165,1,1,25,2,0,4,1,2,3,Violent/Non-Sex,12,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11166,1,1,20,3,1,10,9,3,3,999,24,5,0,0,0,3,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1
11168,1,1,25,15,1,8,9,1,0,Violent/Non-Sex,48,3,2,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
11170,1,1,45,8,0,8,4,1,3,Violent/Non-Sex,48,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11173,1,0,30,17,0,5,1,2,1,Violent/Non-Sex,48,7,6,3,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
11174,1,1,50,8,0,6,9,2,2,Violent/Non-Sex,48,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11175,1,0,35,17,0,6,4,2,1,Property,12,2,2,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
11176,1,1,25,14,0,5,1,3,3,Property,24,10,1,3,1,2,5,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1
11177,1,1,30,5,0,7,9,2,3,Violent/Sex,48,2,5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11178,1,0,25,4,1,9,9,2,0,Violent/Non-Sex,48,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
11180,1,1,25,19,0,8,9,3,1,Violent/Non-Sex,48,4,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11181,1,0,30,8,0,6,4,1,2,999,12,3,5,3,1,2,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1
11183,1,0,50,16,1,3,999,2,2,Violent/Non-Sex,12,10,6,2,2,4,4,0,1,3,3,1,2,2,1,1,1,0,0,0,1,0,1
11184,1,1,30,3,0,6,4,2,1,Property,12,10,6,0,5,0,5,0,0,3,4,0,3,0,0,0,0,0,0,1,0,0,1
11186,1,1,35,16,0,5,999,1,1,Property,12,6,1,1,2,1,4,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
11187,1,0,45,22,0,4,1,2,0,Property,12,10,6,0,5,1,5,0,0,3,4,0,3,0,1,0,0,0,1,1,0,0,1
11189,1,1,35,20,0,7,1,2,3,999,24,10,6,1,3,5,5,0,1,2,4,0,1,1,1,0,0,1,0,1,0,0,0
11190,1,0,30,14,0,10,9,2,1,Property,48,9,4,0,5,2,4,0,0,2,0,0,3,1,0,0,0,0,1,1,1,1,1
11192,0,0,40,14,999,6,4,1,1,Drug,24,6,3,0,2,3,2,0,0,3,0,0,0,2,0,0,0,0,0,1,1,0,0
11195,1,1,45,21,0,10,9,2,2,Violent/Non-Sex,48,10,5,3,5,1,5,0,0,3,2,1,3,1,1,0,0,0,0,1,1,1,1
11200,1,1,50,2,0,2,1,2,1,999,36,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11201,1,1,30,12,0,7,4,2,1,Other,12,4,2,1,1,2,1,0,0,1,0,0,1,2,0,0,0,1,1,1,1,1,0
11203,1,1,35,14,0,5,1,3,0,Violent/Non-Sex,48,4,2,2,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
11204,1,0,50,7,0,3,999,3,2,Violent/Non-Sex,12,2,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0
11205,1,1,25,7,0,8,4,2,3,Property,24,6,0,1,1,1,4,1,1,2,1,1,0,1,0,1,1,0,0,0,1,0,1
11206,1,0,35,14,1,9,1,2,3,Drug,24,10,6,3,2,5,5,0,0,2,4,1,2,2,1,0,0,0,0,1,0,0,0
11207,1,0,40,8,0,3,1,3,3,999,24,8,6,0,5,3,3,0,0,2,4,0,2,1,0,0,0,0,0,1,0,0,0
11208,0,0,30,17,999,3,1,3,2,Drug,24,9,1,0,5,1,4,0,0,3,1,0,3,2,1,0,0,0,1,1,1,0,0
11209,1,1,30,5,0,6,4,3,2,999,24,2,1,0,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,1
11212,1,0,45,12,0,7,9,2,2,Violent/Non-Sex,48,2,4,3,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
11213,1,1,35,8,0,8,4,2,3,Drug,36,8,0,1,0,5,4,0,0,3,0,0,0,2,1,0,0,1,1,0,0,0,0
11214,1,1,25,6,0,9,9,1,3,Violent/Non-Sex,48,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11216,1,1,30,5,0,6,4,2,2,Property,12,4,2,1,2,1,2,0,0,1,3,1,1,1,0,1,0,0,1,0,0,1,0
11217,1,1,50,14,0,6,4,3,0,Violent/Non-Sex,48,9,0,3,4,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
11219,1,1,25,23,0,8,9,3,3,Property,36,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
11222,1,0,45,7,0,5,1,2,1,Drug,12,10,3,0,5,5,0,0,0,2,2,0,2,1,0,0,0,0,0,1,0,0,0
11223,0,1,35,4,999,6,4,1,3,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11224,1,1,25,22,0,9,9,2,3,Property,12,5,1,0,2,1,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,1
11225,1,0,35,14,0,6,9,2,0,999,36,10,5,1,2,3,5,1,0,3,4,0,2,2,1,0,0,1,0,1,0,0,0
11226,1,1,25,16,1,7,9,3,3,Violent/Non-Sex,36,8,5,3,2,0,3,0,0,3,4,1,2,0,1,0,0,0,0,0,1,1,0
11228,1,0,25,18,0,10,9,3,2,Violent/Non-Sex,24,6,2,1,3,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
11229,1,0,30,16,0,9,9,3,2,Property,12,10,6,3,4,0,5,1,0,2,4,1,2,0,1,1,0,0,1,0,0,0,0
11230,1,1,25,5,0,6,4,2,3,Drug,36,5,3,1,0,3,3,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,1
11235,0,1,30,11,999,8,4,3,3,Property,12,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
11236,0,0,50,22,999,3,999,1,2,Other,12,4,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11238,0,0,50,17,999,7,4,1,3,999,48,6,4,0,2,3,1,0,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0
11241,1,1,50,3,0,6,9,3,3,Violent/Sex,48,3,2,0,2,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0
11243,1,0,40,12,0,5,9,1,3,Violent/Non-Sex,48,4,3,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,40,12,999,999,999,1,1,Drug,12,10,6,0,5,3,5,0,0,1,4,0,3,2,1,0,0,0,1,0,0,0,0
11246,1,0,50,4,0,3,1,2,0,999,48,6,4,3,2,4,1,1,1,2,1,1,0,2,0,0,0,0,0,1,1,0,0
11247,1,0,50,22,0,2,9,1,3,Violent/Sex,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11248,1,0,25,25,0,9,9,2,3,Violent/Non-Sex,48,2,6,1,0,1,4,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0
11250,1,0,40,3,1,9,9,2,1,Property,36,8,5,2,5,0,4,0,0,2,2,1,3,0,0,0,0,0,0,1,1,1,1
11251,0,0,50,6,999,3,1,1,1,Drug,24,4,2,0,1,3,2,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0
11254,1,1,50,14,0,3,1,3,2,Drug,24,10,6,3,2,2,5,0,0,3,4,1,1,2,1,0,0,0,0,1,1,0,0
11255,1,0,25,17,0,5,1,2,3,999,12,4,2,0,2,1,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,1,1
11257,1,1,45,1,0,9,9,3,0,Property,36,10,6,3,5,5,4,0,0,3,1,0,3,2,1,0,0,0,0,1,1,0,0
11258,1,0,50,23,0,2,1,3,2,Drug,12,4,6,0,1,3,5,0,1,1,4,0,1,2,1,0,0,0,0,1,0,1,0
11259,0,0,30,3,999,10,9,2,1,Other,36,5,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
11267,1,1,25,5,0,9,9,2,3,999,12,7,1,1,5,2,1,0,0,2,1,0,1,2,0,0,0,0,1,0,0,0,1
11268,1,1,25,18,0,6,4,2,2,Violent/Non-Sex,12,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
11270,1,1,50,15,0,3,1,1,3,Drug,48,10,6,3,1,4,1,0,1,3,4,1,1,1,0,0,1,0,0,0,0,0,0
11271,1,1,35,20,0,7,1,2,3,Drug,48,8,6,1,1,5,2,0,1,3,4,0,0,2,1,0,0,0,0,0,0,0,0
11272,1,1,25,21,1,7,9,2,1,Violent/Non-Sex,48,4,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11275,1,0,50,8,0,7,1,2,0,Property,36,10,6,3,5,5,3,0,0,3,2,1,3,2,0,0,0,0,0,1,1,0,1
11278,1,1,50,8,0,2,999,1,1,Violent/Non-Sex,48,10,0,2,5,1,5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
11279,1,1,45,6,0,3,999,1,3,Property,12,10,6,2,5,0,5,1,1,3,2,1,3,0,0,1,1,0,0,0,0,1,0
11280,1,1,45,14,0,8,4,3,3,999,48,10,5,3,5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11282,1,1,25,14,0,4,1,2,0,Drug,12,3,4,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11283,1,0,40,7,0,10,9,1,0,Violent/Non-Sex,24,10,6,1,5,3,5,0,0,2,3,0,2,1,1,0,0,0,1,1,1,0,1
11284,1,1,50,18,0,3,1,2,2,Property,12,10,6,2,5,3,5,1,0,2,4,0,3,0,1,0,0,0,0,1,0,0,1
11285,1,1,25,10,0,8,9,3,3,Property,48,5,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
11286,1,1,25,21,0,5,1,3,0,Violent/Non-Sex,12,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11289,1,1,50,8,0,4,1,2,2,999,12,10,5,1,0,5,3,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,0
11292,0,1,50,4,999,3,1,2,3,Property,12,10,5,0,5,0,2,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0
11294,1,0,50,17,0,4,1,1,0,Violent/Non-Sex,36,5,2,0,1,2,3,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
11295,1,0,45,14,0,3,1,3,0,Property,12,5,6,2,2,0,3,0,1,2,2,0,2,0,0,0,0,0,0,0,0,1,0
11296,1,1,50,19,0,2,9,3,1,Violent/Non-Sex,48,2,4,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0
11297,1,1,35,8,0,4,1,1,2,Other,12,4,1,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11301,1,0,30,12,0,7,4,3,0,Violent/Non-Sex,48,3,3,1,2,0,4,0,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0
11303,1,1,30,5,1,10,9,2,1,Violent/Non-Sex,24,3,3,1,2,0,3,0,0,0,2,1,2,0,0,0,0,0,1,1,1,1,0
11304,1,1,50,14,0,3,1,3,0,Drug,48,10,6,3,2,5,5,0,0,3,4,1,0,2,1,0,0,0,0,1,1,0,0
11305,1,1,25,17,0,7,4,2,3,Other,24,4,2,2,1,1,1,0,0,1,3,1,1,1,1,0,0,1,0,0,0,0,0
11306,1,1,40,4,0,5,9,3,1,Violent/Non-Sex,48,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11307,1,0,35,25,0,4,9,2,2,Violent/Sex,12,6,6,1,0,0,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0
11309,1,0,45,24,0,4,1,3,0,Drug,24,9,6,3,2,3,5,1,0,3,4,0,0,2,1,0,0,0,0,0,0,0,1
11311,1,1,35,14,0,7,4,3,3,Drug,24,9,6,2,1,3,5,1,0,3,4,1,0,2,1,0,0,0,1,1,0,0,0
11314,1,1,35,5,1,1,9,2,1,Other,48,10,6,3,4,5,1,0,1,3,4,1,3,2,0,0,1,1,0,1,0,1,1
11316,0,0,50,13,999,4,1,1,0,Property,12,10,6,0,5,3,4,0,0,3,4,0,3,2,1,0,0,0,1,1,0,0,1
11319,1,1,30,3,0,6,4,3,1,Drug,36,3,3,0,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
11320,1,0,35,7,0,6,4,3,2,Property,24,9,6,0,5,2,5,0,0,2,4,0,3,1,0,0,0,0,0,1,0,0,1
11323,1,0,50,14,0,2,1,2,1,Property,24,10,6,1,5,1,4,0,0,3,2,0,3,0,1,0,0,0,0,0,1,0,0
11324,0,0,20,16,999,8,9,3,0,Violent/Non-Sex,48,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
11325,1,1,50,20,0,2,1,3,3,999,12,10,3,3,5,3,4,1,1,3,1,1,2,1,0,0,1,0,1,0,0,0,0
11326,1,1,25,1,1,5,1,2,3,999,12,5,4,1,0,3,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11327,1,1,30,16,0,6,9,2,3,Violent/Sex,24,5,4,3,0,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1
11328,1,0,50,17,0,3,1,2,2,Drug,24,5,3,0,0,3,3,0,0,2,1,0,0,2,0,0,0,0,0,1,1,1,0
11329,1,1,40,6,0,5,1,1,1,Other,24,4,3,1,1,4,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
11330,1,0,25,14,0,7,4,3,0,Property,24,3,2,0,1,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
11331,1,1,35,18,0,6,1,3,0,Other,12,10,6,3,2,4,5,1,0,3,4,1,3,2,1,0,0,0,0,1,0,0,1
11332,1,1,25,21,0,8,4,2,3,Violent/Non-Sex,48,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,1,1,25,5,0,6,4,1,3,999,12,10,6,3,5,1,5,0,0,2,4,1,3,1,1,0,0,0,0,0,1,0,1
11334,1,1,25,19,0,6,4,3,0,Violent/Non-Sex,24,7,2,3,1,0,3,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
11335,1,1,25,3,1,5,1,3,2,999,36,5,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
11336,1,0,20,22,0,7,9,2,0,Violent/Sex,48,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11337,1,0,35,21,0,10,9,3,3,Violent/Non-Sex,48,10,4,3,3,5,5,1,1,3,3,1,1,2,1,1,1,1,0,1,1,1,1
11339,1,0,40,17,0,4,9,3,2,Violent/Sex,48,3,3,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
11340,1,1,40,16,1,5,4,2,0,Property,24,10,6,3,5,2,5,1,1,3,4,0,3,0,1,0,0,0,1,0,0,0,1
11342,1,0,35,16,0,7,9,2,0,Violent/Non-Sex,24,8,6,3,2,5,3,0,0,1,3,1,0,1,1,0,0,1,0,1,1,0,0
11344,1,1,45,24,0,1,9,2,0,Other,36,10,6,1,5,2,5,0,1,3,1,0,3,1,0,0,1,1,0,0,0,0,1
11346,1,1,30,8,1,6,4,3,1,Violent/Non-Sex,12,4,5,1,1,1,3,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
11347,1,0,30,3,0,10,9,2,0,Property,36,2,1,0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
11348,1,1,30,9,0,6,4,2,3,Drug,24,5,3,0,1,4,3,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0
11349,1,1,35,22,0,9,1,2,1,Property,36,10,6,1,5,0,5,0,1,3,4,0,3,1,1,0,1,1,0,1,1,1,1
11350,1,1,50,11,0,5,9,3,1,Violent/Non-Sex,48,6,2,3,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
11353,1,1,25,6,0,6,9,2,3,Violent/Non-Sex,48,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11354,1,0,30,10,0,5,1,2,0,999,36,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11356,1,0,50,22,0,3,1,3,0,Other,12,9,5,2,3,1,4,0,1,0,2,1,1,0,0,0,1,0,0,1,1,0,0
11357,1,0,50,17,0,5,999,3,3,Property,24,10,2,1,5,1,4,0,0,3,1,0,3,1,1,0,0,0,0,1,1,0,0
11358,1,1,25,20,1,10,9,3,3,Property,12,4,1,0,1,2,0,0,1,3,2,0,1,2,0,0,1,0,0,0,1,0,1
11359,1,0,50,17,0,3,1,1,3,Violent/Non-Sex,36,5,1,1,2,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
11360,1,0,50,12,0,6,9,2,1,Violent/Sex,48,10,6,0,5,1,3,0,0,3,4,0,3,1,1,0,0,0,0,0,0,1,1
11362,1,1,30,25,0,7,4,2,3,999,36,8,5,2,1,3,5,1,0,3,1,0,1,2,0,0,0,0,0,0,1,0,1
11364,1,1,25,5,0,8,4,3,1,Drug,12,8,2,1,4,4,2,1,0,1,4,0,2,2,0,0,0,0,0,1,0,0,1
11365,1,1,35,11,1,9,9,3,3,999,48,10,6,2,5,5,3,0,0,3,0,1,0,2,0,0,0,0,0,1,1,1,0
11367,1,0,35,14,1,9,9,2,2,Drug,24,10,5,1,5,2,4,1,1,2,3,1,2,2,0,0,0,0,1,1,1,0,1
11368,1,0,50,5,0,3,1,3,3,Drug,48,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
11369,1,1,35,9,0,8,1,2,3,Violent/Non-Sex,24,9,6,3,4,0,2,0,1,3,2,1,2,0,0,0,0,1,0,1,1,0,1
11370,1,1,25,6,0,10,9,3,3,Violent/Non-Sex,24,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
11373,1,1,25,8,0,4,1,2,0,999,12,2,6,1,0,5,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1
11374,1,0,40,24,0,6,4,2,3,Drug,24,10,6,1,4,5,5,0,0,3,4,0,2,2,1,0,0,1,0,1,0,0,1
11375,1,1,25,6,1,8,4,2,1,Violent/Non-Sex,48,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0
11376,1,0,45,3,0,3,9,2,3,Violent/Sex,48,2,3,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
11378,1,1,35,19,0,9,9,1,3,Violent/Non-Sex,48,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,0,0,50,22,999,8,4,2,1,Property,24,6,6,1,2,2,5,1,0,2,4,0,2,1,1,0,0,0,0,1,1,1,1
11380,1,1,30,8,0,9,9,3,3,Property,36,10,4,0,5,0,1,0,1,1,1,0,3,0,0,0,0,1,0,0,1,1,1
11383,1,1,25,4,1,999,9,2,0,Property,24,8,1,0,5,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1
11384,1,1,45,21,0,5,1,1,3,Property,48,10,2,0,5,1,1,0,0,1,4,0,3,0,0,0,0,0,0,0,1,1,1
11385,1,0,30,4,0,8,4,3,1,Property,12,8,6,1,5,1,5,1,1,0,4,1,3,0,0,1,0,0,0,1,0,0,0
11387,1,1,25,3,0,9,9,2,3,999,24,2,5,0,0,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
11388,1,0,50,8,0,2,1,1,3,Drug,48,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11390,1,1,35,12,0,9,9,3,2,Other,24,10,2,1,5,1,1,0,1,3,3,0,3,1,1,0,1,0,0,1,1,0,0
11394,1,0,45,12,0,3,1,2,0,Violent/Non-Sex,12,10,6,3,1,2,5,0,1,3,4,0,0,1,1,0,1,0,1,1,0,1,0
11395,1,1,50,20,0,4,1,3,0,Property,36,8,2,0,5,2,2,0,0,3,0,0,3,0,1,0,0,0,0,1,1,0,0
11396,1,1,25,8,1,8,1,2,1,Violent/Non-Sex,48,4,3,3,1,1,2,1,1,2,0,0,0,1,0,0,1,0,0,1,1,1,1
11400,1,0,35,1,0,4,999,2,0,Drug,12,6,6,0,0,5,5,0,1,1,3,0,0,2,1,0,1,0,0,1,0,0,0
11401,1,0,45,16,0,7,4,2,0,Property,24,10,6,0,5,2,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,0,0
11402,1,0,25,3,0,10,9,3,1,Property,48,2,0,0,2,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,1,1,0
11404,1,1,30,2,0,4,1,2,3,Violent/Non-Sex,12,6,2,3,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
11406,1,0,50,8,0,7,4,2,1,Property,24,10,1,1,5,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0,1,0,0
11407,1,0,25,20,0,8,4,2,0,Property,12,3,2,0,1,2,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0
11409,1,1,45,3,0,3,1,2,3,Drug,24,6,5,0,1,5,1,0,1,2,1,0,0,2,0,0,0,1,0,0,0,0,0
11410,1,1,45,4,0,4,1,3,3,Drug,12,3,6,0,1,4,4,0,0,2,3,0,1,2,0,0,0,0,0,1,0,0,0
11411,1,0,35,14,0,3,999,3,0,999,12,7,6,1,1,2,5,0,0,2,4,0,1,1,1,0,0,0,0,1,0,0,0
11415,1,1,25,7,0,9,9,3,3,Drug,12,10,1,0,0,5,5,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0
11418,1,1,20,25,0,999,9,3,0,Property,24,5,3,1,2,0,4,0,1,3,2,0,1,0,1,0,1,1,0,1,0,0,1
11419,1,1,25,19,0,8,4,3,0,Drug,48,4,2,0,0,2,3,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
11421,1,1,25,6,0,7,4,3,3,Property,12,10,6,3,5,0,4,0,0,3,4,1,3,0,0,0,0,0,0,1,0,0,1
11422,0,0,50,24,999,4,1,1,0,Drug,12,10,5,0,5,4,5,0,0,3,3,0,1,2,0,0,0,0,0,1,1,0,0
11423,1,1,50,9,0,2,9,2,0,Violent/Non-Sex,48,10,3,3,3,5,2,0,0,2,2,1,1,1,0,0,0,1,0,1,0,1,0
11425,0,1,50,8,999,4,9,3,1,Violent/Non-Sex,36,3,1,2,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
11429,1,0,50,18,0,9,1,2,2,Property,36,10,6,0,5,2,5,0,0,2,4,0,3,0,1,0,0,0,1,1,0,0,0
11431,1,1,35,3,0,7,4,3,2,Property,48,10,6,3,5,5,5,0,1,3,3,0,1,2,1,0,0,0,0,1,1,0,0
11432,1,1,30,4,0,6,9,3,1,Drug,24,9,6,1,3,2,5,0,0,2,2,0,2,2,0,0,0,0,0,1,1,1,0
11433,1,0,30,24,0,6,4,2,3,Property,12,8,3,0,5,0,4,0,0,3,1,0,3,0,1,0,0,0,1,1,0,1,0
11434,1,0,50,22,0,2,1,3,3,Violent/Non-Sex,48,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11435,1,0,45,16,0,3,1,2,3,Violent/Non-Sex,12,10,6,3,3,0,5,1,0,2,4,1,1,0,1,1,0,0,0,1,0,0,0
11437,1,1,35,7,0,8,1,3,1,Drug,24,10,5,2,5,3,5,0,0,3,4,0,3,2,1,0,0,0,1,1,1,0,1
11438,1,1,50,11,0,3,1,2,0,Drug,12,10,6,3,5,2,0,0,1,3,4,1,3,2,0,0,1,0,0,1,0,0,1
11442,1,1,25,14,0,5,1,1,1,999,12,6,1,0,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11444,1,1,25,8,1,9,9,2,2,999,36,6,2,0,1,5,2,0,1,2,0,0,0,2,0,0,1,1,0,1,1,0,0
11445,1,1,45,18,0,1,999,1,3,Drug,24,10,4,0,3,4,5,0,0,3,1,0,2,2,0,0,0,0,1,1,1,0,0
11447,1,1,35,18,0,5,1,3,1,999,24,6,4,0,0,5,2,0,0,1,4,0,0,2,0,0,0,1,0,0,1,0,1
11448,0,1,40,5,999,1,1,2,3,Violent/Non-Sex,48,2,2,1,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0
11449,0,1,30,23,999,7,4,3,3,Property,36,9,4,0,2,4,3,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,1
11451,1,0,30,7,0,7,4,2,0,Property,24,5,6,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
11453,1,1,50,22,0,6,9,2,1,Violent/Non-Sex,48,10,5,3,5,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
11454,1,1,50,18,0,2,9,3,0,Violent/Non-Sex,48,3,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11457,1,0,35,7,0,7,4,2,3,Property,24,5,4,0,4,3,4,0,0,3,1,0,3,1,0,0,0,0,1,1,1,1,1
11459,1,0,40,19,0,4,1,2,1,Drug,48,4,2,1,3,2,0,0,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0
11462,1,1,30,5,0,7,1,2,0,Violent/Non-Sex,48,7,1,3,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
11464,1,1,35,8,1,7,1,1,3,Violent/Non-Sex,48,2,5,1,0,1,5,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,1
